Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
0.0172	0.0213	4253	YML095C	RAD10
0.0172	0.0294	662	YEL007W	MIT1
0.0172	0.0360	2440	YDR313C	PIB1
0.0172	0.0305	2529	YDR402C	DIT2
0.0172	0.0304	262	YBR066C	NRG2
0.0172	0.0277	4485	YMR184W	ADD37
0.0170	0.0342	4345	YMR052W	FAR3
0.0170	0.0343	1787	YFL007W	BLM10
0.0170	0.0301	3939	YLR250W	SSP120
0.0170	0.0350	2479	YDR352W	YPQ2
0.0170	0.0352	755	YER024W	YAT2
0.0169	0.0304	5260	YOR047C	STD1
0.0169	0.0285	4378	YMR084W	YMR084W
0.0169	0.0328	3674	YLL052C	AQY2
0.0168	0.0294	2108	YDL229W	SSB1
0.0168	0.0331	6024	YPR138C	MEP3
0.0168	0.0345	1097	YHR130C	YHR130C
0.0168	0.0289	1888	YDL009C	YDL009C
0.0168	0.0276	4416	YMR120C	ADE17
0.0167	0.0344	5482	YOR271C	FSF1
0.0166	0.0303	1484	YKL086W	SRX1
0.0166	0.0289	5581	YOR369C	RPS12
0.0166	0.0323	2689	YGL007W	BRP1
0.0166	0.0316	4638	YNL004W	HRB1
0.0166	0.0290	1806	YFR014C	CMK1
0.0166	0.0261	4166	YML009C	MRPL39
0.0166	0.0283	950	YHL033C	RPL8A
0.0165	0.0283	332	YBR138C	YBR138C
0.0165	0.0321	2802	YGL121C	GPG1
0.0165	0.0339	186	YBL098W	BNA4
0.0165	0.0309	5780	YPL174C	NIP100
0.0165	0.0300	339	YBR145W	ADH5
0.0164	0.0306	1783	YFL011W	HXT10
0.0164	0.0340	4162	YML005W	TRM12
0.0164	0.0335	6031	YPR145W	ASN1
0.0164	0.0333	984	YHR017W	YSC83
0.0163	0.0296	3652	YLL030C	RRT7
0.0163	0.0337	4567	YMR265C	YMR265C
0.0163	0.0304	4306	YMR011W	HXT2
0.0163	0.0303	2978	YGR033C	TIM21
0.0162	0.0302	3298	YJL055W	LOG1
0.0162	0.0297	1147	YHR179W	OYE2
0.0162	0.0372	4058	YLR367W	RPS22B
0.0162	0.0364	4932	YNL299W	TRF5
0.0161	0.0236	4060	YLR369W	SSQ1
0.0161	0.0306	2445	YDR318W	MCM21
0.0161	0.0310	2056	YDL177C	YDL177C
0.0161	0.0367	333	YBR139W	ATG42
0.0161	0.0348	2332	YDR205W	MSC2
0.0160	0.0296	2697	YGL015C	YGL015C
0.0160	0.0343	1103	YHR136C	SPL2
0.0160	0.0358	5863	YPL257W	YPL257W
0.0160	0.0311	2520	YDR393W	SHE9
0.0160	0.0318	289	YBR094W	PBY1
0.0160	0.0326	5373	YOR161C	PNS1
0.0160	0.0375	5080	YOL031C	SIL1
0.0159	0.0245	1571	YKL174C	TPO5
0.0159	0.0322	3902	YLR213C	CRR1
0.0159	0.0269	4023	YLR332W	MID2
0.0159	0.0288	5979	YPR093C	ASR1
0.0158	0.0394	4422	YMR126C	DLT1
0.0158	0.0324	4020	YLR329W	REC102
0.0158	0.0314	2767	YGL086W	MAD1
0.0157	0.0280	5477	YOR266W	PNT1
0.0157	0.0284	5610	YPL004C	LSP1
0.0157	0.0313	5324	YOR112W	CEX1
0.0157	0.0309	1557	YKL160W	ELF1
0.0156	0.0315	1000	YHR033W	YHR033W
0.0156	0.0312	5409	YOR197W	MCA1
0.0155	0.0338	933	YHL016C	DUR3
0.0155	0.0333	4619	YMR313C	TGL3
0.0155	0.0342	5438	YOR226C	ISU2
0.0155	0.0318	5427	YOR215C	AIM41
0.0155	0.0309	2667	YDR541C	YDR541C
0.0155	0.0290	2409	YDR282C	MRX10
0.0154	0.0339	2860	YGL179C	TOS3
0.0154	0.0359	1241	YIL054W	YIL054W
0.0154	0.0326	859	YER130C	COM2
0.0154	0.0311	3113	YGR168C	PEX35
0.0154	0.0324	2567	YDR440W	DOT1
0.0154	0.0313	1258	YIL071C	PCI8
0.0154	0.0294	3819	YLR130C	ZRT2
0.0154	0.0297	3661	YLL039C	UBI4
0.0153	0.0314	1977	YDL099W	BUG1
0.0152	0.0365	2343	YDR216W	ADR1
0.0152	0.0271	2721	YGL039W	YGL039W
0.0152	0.0278	4725	YNL092W	YNL092W
0.0152	0.0398	3942	YLR253W	MCP2
0.0151	0.0306	2161	YDR034C	LYS14
0.0151	0.0304	157	YBL069W	AST1
0.0151	0.0314	1916	YDL037C	BSC1
0.0151	0.0322	2476	YDR349C	YPS7
0.0151	0.0316	3089	YGR144W	THI4
0.0151	0.0282	4355	YMR062C	ARG7
0.0150	0.0336	5078	YOL029C	YOL029C
0.0149	0.0320	983	YHR016C	YSC84
0.0149	0.0289	4734	YNL101W	AVT4
0.0149	0.0327	1807	YFR015C	GSY1
0.0149	0.0297	343	YBR149W	ARA1
0.0149	0.0291	2059	YDL180W	YDL180W
0.0149	0.0269	692	YEL037C	RAD23
0.0149	0.0319	2013	YDL133C-A	RPL41B
0.0149	0.0336	982	YHR015W	MIP6
0.0148	0.0301	5097	YOL048C	RRT8
0.0148	0.0304	2821	YGL140C	YGL140C
0.0148	0.0318	4301	YMR006C	PLB2
0.0147	0.0304	6131	YNR032C-A	HUB1
0.0147	0.0339	3281	YJL037W	IRC18
0.0147	0.0313	837	YER106W	MAM1
0.0146	0.0338	5812	YPL206C	PGC1
0.0146	0.0323	453	YBR259W	YBR259W
0.0146	0.0279	3820	YLR131C	ACE2
0.0146	0.0322	871	YER143W	DDI1
0.0146	0.0309	2903	YGL222C	EDC1
0.0146	0.0345	2178	YDR051C	DET1
0.0145	0.0282	3586	YJR124C	YJR124C
0.0145	0.0287	1494	YKL096W	CWP1
0.0145	0.0313	5064	YOL015W	IRC10
0.0145	0.0329	2936	YGL254W	FZF1
0.0145	0.0305	5678	YPL072W	UBP16
0.0145	0.0319	4902	YNL269W	BSC4
0.0145	0.0327	1010	YHR043C	DOG2
0.0145	0.0333	5453	YOR242C	SSP2
0.0144	0.0336	2732	YGL051W	MST27
0.0144	0.0293	2390	YDR263C	DIN7
0.0144	0.0307	3168	YGR223C	HSV2
0.0144	0.0291	2295	YDR169C	STB3
0.0144	0.0331	5323	YOR111W	YOR111W
0.0143	0.0273	2190	YDR063W	AIM7
0.0143	0.0349	6099	YFL034C-A	RPL22B
0.0143	0.0310	3920	YLR231C	BNA5
0.0143	0.0277	3591	YJR129C	EFM3
0.0143	0.0283	4473	YMR173W	DDR48
0.0142	0.0287	4523	YMR221C	FMP42
0.0142	0.0336	5790	YPL184C	MRN1
0.0142	0.0254	5057	YOL008W	COQ10
0.0142	0.0353	1114	YHR146W	CRP1
0.0141	0.0327	4607	YMR303C	ADH2
0.0141	0.0333	2063	YDL184C	RPL41A
0.0141	0.0301	3725	YLR036C	YLR036C
0.0141	0.0293	3733	YLR044C	PDC1
0.0141	0.0327	1666	YKR046C	PLN1
0.0140	0.0311	2160	YDR033W	MRH1
0.0139	0.0294	5995	YPR109W	GLD1
0.0139	0.0302	299	YBR105C	VID24
0.0139	0.0314	427	YBR233W	PBP2
0.0139	0.0290	80	YAR050W	FLO1
0.0139	0.0317	4826	YNL193W	YNL193W
0.0139	0.0365	1690	YKR070W	YKR070W
0.0139	0.0278	1767	YFL027C	GYP8
0.0139	0.0248	5115	YOL065C	INP54
0.0138	0.0339	353	YBR159W	IFA38
0.0138	0.0333	406	YBR212W	NGR1
0.0138	0.0311	4022	YLR331C	JIP3
0.0138	0.0320	1616	YKL221W	MCH2
0.0138	0.0346	5793	YPL187W	MF(ALPHA)1
0.0138	0.0346	1684	YKR064W	OAF3
0.0137	0.0344	5079	YOL030W	GAS5
0.0137	0.0306	1439	YKL041W	VPS24
0.0136	0.0355	4857	YNL224C	SQS1
0.0136	0.0211	2922	YGL240W	DOC1
0.0136	0.0301	585	YCR027C	RHB1
0.0136	0.0309	2761	YGL080W	MPC1
0.0135	0.0327	5111	YOL061W	PRS5
0.0135	0.0293	3558	YJR096W	YJR096W
0.0135	0.0275	3553	YJR092W	BUD4
0.0135	0.0279	1448	YKL050C	YKL050C
0.0135	0.0361	4218	YML060W	OGG1
0.0135	0.0284	4398	YMR103C	YMR103C
0.0134	0.0342	4160	YML003W	YML003W
0.0133	0.0338	1468	YKL070W	YKL070W
0.0133	0.0295	4585	YMR283C	RIT1
0.0133	0.0337	364	YBR170C	NPL4
0.0133	0.0306	3952	YLR263W	RED1
0.0133	0.0250	701	YEL046C	GLY1
0.0132	0.0324	6065	YPR179C	HDA3
0.0132	0.0299	3320	YJL077C	ICS3
0.0132	0.0294	5704	YPL098C	MGR2
0.0131	0.0352	1442	YKL044W	MMO1
0.0131	0.0278	487	YBR293W	VBA2
0.0131	0.0337	1954	YDL076C	RXT3
0.0131	0.0304	4190	YML030W	RCF1
0.0131	0.0323	2188	YDR061W	YDR061W
0.0131	0.0255	900	YER173W	RAD24
0.0131	0.0296	6127	YML081C-A	ATP18
0.0130	0.0266	2264	YDR138W	HPR1
0.0130	0.0300	3188	YGR243W	MPC3
0.0130	0.0282	5106	YOL056W	GPM3
0.0129	0.0302	1013	YHR046C	INM1
0.0129	0.0306	1015	YHR048W	YHK8
0.0129	0.0297	5805	YPL199C	YPL199C
0.0128	0.0276	1564	YKL167C	MRP49
0.0128	0.0332	375	YBR181C	RPS6B
0.0128	0.0363	5450	YOR238W	YOR238W
0.0128	0.0346	432	YBR238C	YBR238C
0.0127	0.0323	4459	YMR160W	YMR160W
0.0126	0.0306	4385	YMR090W	YMR090W
0.0126	0.0307	2238	YDR111C	ALT2
0.0126	0.0311	5376	YOR164C	GET4
0.0125	0.0318	3346	YJL103C	GSM1
0.0125	0.0285	151	YBL063W	KIP1
0.0125	0.0301	4462	YMR163C	INP2
0.0124	0.0324	1781	YFL013C	IES1
0.0124	0.0297	5366	YOR154W	SLP1
0.0123	0.0303	1585	YKL188C	PXA2
0.0123	0.0341	3916	YLR227C	ADY4
0.0122	0.0315	995	YHR028C	DAP2
0.0122	0.0276	4047	YLR356W	ATG33
0.0122	0.0323	253	YBR057C	MUM2
0.0121	0.0254	2901	YGL220W	BOL2
0.0121	0.0351	2392	YDR265W	PEX10
0.0121	0.0317	2376	YDR249C	YDR249C
0.0121	0.0287	5997	YPR111W	DBF20
0.0121	0.0277	5853	YPL247C	YPL247C
0.0120	0.0309	4437	YMR140W	SIP5
0.0120	0.0317	2277	YDR151C	CTH1
0.0120	0.0375	2431	YDR304C	CPR5
0.0120	0.0318	26	YAL028W	FRT2
0.0120	0.0252	1627	YKR007W	MEH1
0.0120	0.0308	2896	YGL215W	CLG1
0.0120	0.0350	5702	YPL096W	PNG1
0.0120	0.0296	3869	YLR180W	SAM1
0.0120	0.0296	2835	YGL154C	LYS5
0.0120	0.0278	1799	YFR007W	YFH7
0.0120	0.0293	5425	YOR213C	SAS5
0.0119	0.0315	1111	YHR143W	DSE2
0.0119	0.0316	1546	YKL148C	SDH1
0.0119	0.0296	3341	YJL098W	SAP185
0.0119	0.0305	2514	YDR387C	CIN10
0.0119	0.0321	4214	YML057W	CMP2
0.0119	0.0249	3496	YJR034W	PET191
0.0119	0.0319	2709	YGL027C	CWH41
0.0118	0.0330	5546	YOR334W	MRS2
0.0118	0.0331	5586	YOR374W	ALD4
0.0118	0.0337	1011	YHR044C	DOG1
0.0118	0.0336	355	YBR161W	CSH1
0.0118	0.0293	1971	YDL093W	PMT5
0.0118	0.0382	270	YBR074W	PFF1
0.0118	0.0313	1042	YHR075C	PPE1
0.0117	0.0324	758	YER027C	GAL83
0.0116	0.0330	5233	YOR019W	YOR019W
0.0116	0.0316	2883	YGL202W	ARO8
0.0116	0.0303	5667	YPL061W	ALD6
0.0116	0.0335	5464	YOR253W	NAT5
0.0115	0.0277	4698	YNL065W	AQR1
0.0115	0.0328	2306	YDR179W-A	NVJ3
0.0115	0.0299	4125	YLR435W	TSR2
0.0115	0.0305	5676	YPL070W	MUK1
0.0114	0.0327	1647	YKR027W	BCH2
0.0113	0.0328	1144	YHR176W	FMO1
0.0113	0.0353	5056	YOL007C	CSI2
0.0113	0.0289	3029	YGR084C	MRP13
0.0112	0.0293	1136	YHR168W	MTG2
0.0112	0.0308	652	YCR105W	ADH7
0.0112	0.0275	2122	YDL243C	AAD4
0.0112	0.0324	4304	YMR009W	ADI1
0.0112	0.0381	1538	YKL140W	TGL1
0.0112	0.0322	864	YER135C	YER135C
0.0111	0.0337	3081	YGR136W	LSB1
0.0111	0.0258	3375	YJL134W	LCB3
0.0111	0.0315	1643	YKR023W	RQT4
0.0111	0.0312	1648	YKR028W	SAP190
0.0111	0.0279	881	YER153C	PET122
0.0111	0.0285	868	YER140W	EMP65
0.0110	0.0271	2147	YDR020C	DAS2
0.0110	0.0279	2206	YDR079W	PET100
0.0110	0.0263	4174	YML014W	TRM9
0.0110	0.0306	4237	YML079W	YML079W
0.0110	0.0327	2533	YDR406W	PDR15
0.0109	0.0313	3935	YLR246W	ERF2
0.0108	0.0321	5133	YOL084W	PHM7
0.0107	0.0403	2522	YDR395W	SXM1
0.0107	0.0312	3631	YLL007C	LMO1
0.0107	0.0267	2005	YDL127W	PCL2
0.0107	0.0323	1100	YHR133C	NSG1
0.0107	0.0333	1924	YDL046W	NPC2
0.0107	0.0300	4679	YNL045W	LAP2
0.0107	0.0347	5698	YPL092W	SSU1
0.0106	0.0283	1671	YKR051W	HFL1
0.0106	0.0285	5953	YPR066W	UBA3
0.0106	0.0314	5835	YPL229W	YPL229W
0.0105	0.0281	923	YHL006C	SHU1
0.0105	0.0303	5941	YPR054W	SMK1
0.0105	0.0360	4643	YNL009W	IDP3
0.0105	0.0338	4032	YLR341W	SPO77
0.0105	0.0317	929	YHL012W	YHL012W
0.0104	0.0316	1098	YHR131C	YHR131C
0.0104	0.0292	2237	YDR110W	FOB1
0.0104	0.0296	3708	YLR019W	PSR2
0.0104	0.0314	1638	YKR018C	YKR018C
0.0104	0.0293	1044	YHR077C	NMD2
0.0104	0.0332	190	YBL102W	SFT2
0.0104	0.0358	3432	YJL191W	RPS14B
0.0103	0.0283	5562	YOR350C	MNE1
0.0103	0.0350	3114	YGR169C	PUS6
0.0103	0.0291	4488	YMR187C	YMR187C
0.0103	0.0327	3363	YJL122W	ALB1
0.0103	0.0283	562	YCR006C	YCR006C
0.0103	0.0396	4656	YNL022C	RCM1
0.0103	0.0259	3495	YJR033C	RAV1
0.0102	0.0349	3072	YGR127W	YGR127W
0.0102	0.0351	3025	YGR080W	TWF1
0.0102	0.0349	6039	YPR153W	MAY24
0.0102	0.0267	6057	YPR171W	BSP1
0.0102	0.0327	1325	YIL140W	AXL2
0.0102	0.0248	2442	YDR315C	IPK1
0.0101	0.0286	5743	YPL137C	GIP3
0.0101	0.0318	4016	YLR325C	RPL38
0.0101	0.0307	1400	YKL002W	DID4
0.0101	0.0343	3520	YJR058C	APS2
0.0101	0.0323	376	YBR182C	SMP1
0.0100	0.0296	751	YER020W	GPA2
0.0100	0.0335	2685	YGL003C	CDH1
0.0100	0.0273	3220	YGR276C	RNH70
0.0099	0.0311	5397	YOR185C	GSP2
0.0099	0.0346	4082	YLR392C	ART10
0.0099	0.0350	1815	YFR023W	PES4
0.0099	0.0221	181	YBL093C	ROX3
0.0099	0.0301	3355	YJL112W	MDV1
0.0099	0.0317	3189	YGR244C	LSC2
0.0099	0.0298	985	YHR018C	ARG4
0.0099	0.0304	4576	YMR274C	RCE1
0.0098	0.0271	4303	YMR008C	PLB1
0.0098	0.0327	3729	YLR040C	AFB1
0.0098	0.0326	2015	YDL136W	RPL35B
0.0097	0.0351	3770	YLR081W	GAL2
0.0097	0.0329	5186	YOL137W	BSC6
0.0097	0.0296	3166	YGR221C	TOS2
0.0097	0.0341	4453	YMR155W	YMR155W
0.0096	0.0289	287	YBR092C	PHO3
0.0096	0.0292	2003	YDL125C	HNT1
0.0096	0.0336	382	YBR188C	NTC20
0.0095	0.0277	4890	YNL257C	SIP3
0.0095	0.0347	5515	YOR304C-A	BIL1
0.0094	0.0289	4418	YMR122C	YMR122C
0.0094	0.0316	3609	YJR147W	HMS2
0.0094	0.0340	1079	YHR112C	YHR112C
0.0094	0.0340	5367	YOR155C	ISN1
0.0094	0.0298	3254	YJL007C	YJL007C
0.0094	0.0280	1561	YKL164C	PIR1
0.0094	0.0347	1418	YKL020C	SPT23
0.0093	0.0303	1817	YFR026C	ULI1
0.0093	0.0303	3245	YHR139C-A	YHR139C-A
0.0092	0.0242	1827	YFR036W	CDC26
0.0092	0.0334	520	YCL033C	MXR2
0.0092	0.0302	4116	YLR426W	TDA5
0.0092	0.0299	3032	YGR087C	PDC6
0.0091	0.0328	147	YBL059W	IAI11
0.0091	0.0311	5349	YOR137C	SIA1
0.0091	0.0342	5904	YPR017C	DSS4
0.0091	0.0365	5640	YPL034W	YPL034W
0.0090	0.0274	4049	YLR358C	YLR358C
0.0090	0.0344	2463	YDR336W	MRX8
0.0089	0.0279	5463	YOR252W	TMA16
0.0089	0.0194	658	YEL003W	GIM4
0.0089	0.0363	4193	YML034W	SRC1
0.0089	0.0275	105	YBL017C	PEP1
0.0088	0.0266	529	YCL042W	YCL042W
0.0088	0.0322	2580	YDR453C	TSA2
0.0088	0.0268	3954	YLR265C	NEJ1
0.0088	0.0296	1568	YKL171W	NNK1
0.0087	0.0269	4272	YML111W	BUL2
0.0087	0.0312	5302	YOR090C	PTC5
0.0087	0.0309	1518	YKL120W	OAC1
0.0086	0.0284	3336	YJL093C	TOK1
0.0086	0.0287	810	YER079W	YER079W
0.0085	0.0281	5738	YPL132W	COX11
0.0085	0.0282	1275	YIL090W	ICE2
0.0084	0.0302	1024	YHR057C	CPR2
0.0084	0.0311	1918	YDL040C	NAT1
0.0084	0.0295	4990	YNR018W	RCF2
0.0084	0.0256	4483	YMR182C	RGM1
0.0084	0.0315	4298	YMR003W	AIM34
0.0083	0.0308	4111	YLR421C	RPN13
0.0083	0.0462	5102	YOL052C-A	DDR2
0.0083	0.0319	4749	YNL116W	DMA2
0.0083	0.0328	5454	YOR243C	PUS7
0.0083	0.0342	2565	YDR438W	THI74
0.0083	0.0340	4934	YNL301C	RPL18B
0.0083	0.0314	561	YCR005C	CIT2
0.0083	0.0305	3531	YJR069C	HAM1
0.0083	0.0343	5400	YOR188W	MSB1
0.0082	0.0289	261	YBR065C	ECM2
0.0082	0.0289	1301	YIL116W	HIS5
0.0082	0.0339	3349	YJL106W	IME2
0.0082	0.0271	5173	YOL124C	TRM11
0.0082	0.0312	3490	YJR024C	MDE1
0.0081	0.0281	5168	YOL119C	MCH4
0.0081	0.0265	4484	YMR183C	SSO2
0.0081	0.0345	6013	YPR127W	YPR127W
0.0081	0.0315	5551	YOR339C	UBC11
0.0080	0.0335	2623	YDR497C	ITR1
0.0080	0.0311	3824	YLR135W	SLX4
0.0080	0.0293	1284	YIL099W	SGA1
0.0080	0.0360	4762	YNL129W	NRK1
0.0080	0.0307	853	YER124C	DSE1
0.0080	0.0307	2432	YDR305C	HNT2
0.0079	0.0287	5694	YPL088W	YPL088W
0.0079	0.0327	1686	YKR066C	CCP1
0.0079	0.0308	2047	YDL168W	SFA1
0.0079	0.0338	1640	YKR020W	VPS51
0.0078	0.0345	3677	YLL055W	YCT1
0.0077	0.0287	891	YER164W	CHD1
0.0077	0.0331	298	YBR104W	YMC2
0.0077	0.0305	1990	YDL112W	TRM3
0.0076	0.0368	5217	YOR003W	YSP3
0.0076	0.0310	3170	YGR225W	AMA1
0.0076	0.0293	1466	YKL068W	NUP100
0.0075	0.0289	2847	YGL166W	CUP2
0.0075	0.0347	622	YCR069W	CPR4
0.0075	0.0324	2910	YGL228W	SHE10
0.0074	0.0269	5129	YOL080C	REX4
0.0074	0.0290	3122	YGR177C	ATF2
0.0074	0.0285	5044	YNR072W	HXT17
0.0074	0.0291	5440	YOR228C	MCP1
0.0073	0.0362	449	YBR255W	MTC4
0.0073	0.0304	302	YBR108W	AIM3
0.0073	0.0301	4707	YNL074C	MLF3
0.0072	0.0228	826	YER095W	RAD51
0.0072	0.0309	4426	YMR130W	DPI35
0.0072	0.0264	3802	YLR113W	HOG1
0.0072	0.0391	3282	YJL038C	LOH1
0.0072	0.0307	5392	YOR180C	DCI1
0.0071	0.0300	3102	YGR157W	CHO2
0.0071	0.0299	419	YBR225W	YBR225W
0.0071	0.0269	6046	YPR160W	GPH1
0.0071	0.0294	3557	YJR095W	SFC1
0.0071	0.0313	112	YBL024W	NCL1
0.0070	0.0330	4961	YNL328C	MDJ2
0.0070	0.0314	5171	YOL122C	SMF1
0.0070	0.0315	1150	YHR182W	RGD3
0.0070	0.0288	4269	YML108W	YML108W
0.0069	0.0298	544	YCL058C	FYV5
0.0069	0.0296	3742	YLR053C	YLR053C
0.0069	0.0289	5949	YPR062W	FCY1
0.0069	0.0335	433	YBR239C	ERT1
0.0069	0.0358	229	YBR033W	EDS1
0.0069	0.0284	2496	YDR369C	XRS2
0.0069	0.0274	1157	YHR189W	PTH1
0.0069	0.0318	3138	YGR193C	PDX1
0.0068	0.0294	2795	YGL114W	YGL114W
0.0068	0.0321	4455	YMR157C	AIM36
0.0068	0.0297	1835	YFR044C	DUG1
0.0068	0.0257	2418	YDR291W	HRQ1
0.0067	0.0347	3075	YGR130C	YGR130C
0.0067	0.0343	2348	YDR221W	GTB1
0.0067	0.0260	4026	YLR335W	NUP2
0.0067	0.0326	5958	YPR071W	YPR071W
0.0067	0.0294	5350	YOR138C	RUP1
0.0067	0.0310	3099	YGR154C	GTO1
0.0067	0.0258	3978	YLR288C	MEC3
0.0066	0.0327	4478	YMR177W	MMT1
0.0066	0.0319	4680	YNL046W	YNL046W
0.0066	0.0234	1161	YHR193C	EGD2
0.0066	0.0337	1198	YIL011W	TIR3
0.0066	0.0341	719	YEL064C	AVT2
0.0065	0.0315	2465	YDR338C	YDR338C
0.0065	0.0287	4906	YNL273W	TOF1
0.0065	0.0289	3016	YGR071C	ENV11
0.0065	0.0309	2345	YDR218C	SPR28
0.0065	0.0312	2457	YDR330W	UBX5
0.0065	0.0297	5332	YOR120W	GCY1
0.0065	0.0271	308	YBR114W	RAD16
0.0065	0.0328	506	YCL014W	BUD3
0.0064	0.0305	4346	YMR053C	STB2
0.0064	0.0319	5783	YPL177C	CUP9
0.0064	0.0212	2039	YDL160C	DHH1
0.0064	0.0250	6034	YPR148C	YPR148C
0.0064	0.0291	4423	YMR127C	SAS2
0.0063	0.0315	5715	YPL109C	MCO76
0.0063	0.0329	203	YBR007C	DSF2
0.0063	0.0315	3759	YLR070C	XYL2
0.0062	0.0318	4410	YMR115W	MGR3
0.0062	0.0275	6098	YKR035W-A	DID2
0.0062	0.0333	1522	YKL124W	SSH4
0.0062	0.0289	563	YCR007C	YCR007C
0.0061	0.0345	2297	YDR171W	HSP42
0.0061	0.0327	3735	YLR046C	YLR046C
0.0061	0.0290	3946	YLR257W	YLR257W
0.0061	0.0289	5827	YPL221W	FLC1
0.0061	0.0278	4919	YNL286W	CUS2
0.0060	0.0321	3241	YHR001W-A	QCR10
0.0060	0.0314	4969	YNL336W	COS1
0.0060	0.0320	377	YBR183W	YPC1
0.0059	0.0233	814	YER083C	GET2
0.0059	0.0297	3351	YJL108C	PRM10
0.0059	0.0290	4756	YNL123W	NMA111
0.0059	0.0325	5068	YOL019W	TOS7
0.0059	0.0275	3717	YLR028C	ADE16
0.0058	0.0307	3139	YGR194C	XKS1
0.0057	0.0300	3799	YLR110C	CCW12
0.0057	0.0317	970	YHR003C	TCD1
0.0057	0.0282	5142	YOL093W	TRM10
0.0057	0.0340	99	YBL011W	SCT1
0.0056	0.0310	1130	YHR162W	MPC2
0.0056	0.0276	3148	YGR203W	YCH1
0.0056	0.0295	2980	YGR035C	YGR035C
0.0056	0.0305	340	YBR146W	MRPS9
0.0056	0.0227	691	YEL036C	ANP1
0.0056	0.0333	1170	YHR202W	YHR202W
0.0055	0.0378	2184	YDR057W	YOS9
0.0055	0.0317	661	YEL006W	YEA6
0.0055	0.0330	2012	YDL134C	PPH21
0.0055	0.0326	1803	YFR011C	MIC19
0.0055	0.0299	18	YAL020C	ATS1
0.0054	0.0324	4661	YNL027W	CRZ1
0.0054	0.0360	224	YBR028C	YPK3
0.0054	0.0305	5746	YPL140C	MKK2
0.0054	0.0323	4683	YNL049C	SFB2
0.0054	0.0317	3561	YJR099W	YUH1
0.0053	0.0363	3692	YLR003C	CMS1
0.0053	0.0219	993	YHR026W	VMA16
0.0053	0.0268	3487	YJR021C	REC107
0.0053	0.0318	1845	YFR054C	YFR054C
0.0052	0.0303	1119	YHR151C	MTC6
0.0052	0.0346	2949	YGR004W	PEX31
0.0052	0.0365	5753	YPL147W	PXA1
0.0052	0.0315	3608	YJR146W	YJR146W
0.0051	0.0322	4552	YMR251W	GTO3
0.0051	0.0380	5343	YOR131C	YOR131C
0.0051	0.0310	75	YAR031W	PRM9
0.0051	0.0312	4039	YLR348C	DIC1
0.0050	0.0285	5137	YOL088C	MPD2
0.0050	0.0254	3146	YGR201C	YGR201C
0.0050	0.0337	404	YBR210W	ERV15
0.0050	0.0317	3431	YJL190C	RPS22A
0.0050	0.0315	3569	YJR107W	LIH1
0.0049	0.0302	1915	YDL036C	PUS9
0.0049	0.0291	4559	YMR257C	PET111
0.0049	0.0299	4937	YNL304W	YPT11
0.0049	0.0246	1804	YFR012W	DCV1
0.0048	0.0268	6125	YLL018C-A	COX19
0.0047	0.0323	5888	YPR001W	CIT3
0.0046	0.0336	3786	YLR097C	HRT3
0.0046	0.0291	954	YHL037C	YHL037C
0.0046	0.0329	2061	YDL182W	LYS20
0.0046	0.0256	3695	YLR006C	SSK1
0.0046	0.0247	3108	YGR163W	GTR2
0.0046	0.0403	436	YBR242W	YBR242W
0.0046	0.0275	1993	YDL115C	IWR1
0.0046	0.0261	802	YER071C	TDA2
0.0045	0.0268	2655	YDR529C	QCR7
0.0045	0.0284	2998	YGR053C	MCO32
0.0045	0.0294	803	YER072W	VTC1
0.0045	0.0308	3595	YJR133W	XPT1
0.0044	0.0305	288	YBR093C	PHO5
0.0044	0.0356	3243	YHR021W-A	ECM12
0.0044	0.0354	2312	YDR185C	UPS3
0.0043	0.0289	2169	YDR042C	YDR042C
0.0043	0.0323	2341	YDR214W	AHA1
0.0043	0.0252	4447	YMR150C	IMP1
0.0043	0.0274	197	YBR001C	NTH2
0.0042	0.0319	3570	YJR108W	ABM1
0.0042	0.0228	4948	YNL315C	ATP11
0.0042	0.0341	4777	YNL144C	YNL144C
0.0042	0.0336	16	YAL018C	LDS1
0.0042	0.0319	1821	YFR030W	MET10
0.0042	0.0345	4180	YML020W	YML020W
0.0042	0.0320	5432	YOR220W	RCN2
0.0042	0.0324	567	YCR011C	ADP1
0.0042	0.0378	3865	YLR176C	RFX1
0.0041	0.0250	5558	YOR346W	REV1
0.0041	0.0350	4297	YMR002W	MIX17
0.0041	0.0268	4506	YMR204C	INP1
0.0041	0.0316	3610	YJR148W	BAT2
0.0041	0.0315	5466	YOR255W	OSW1
0.0040	0.0306	1034	YHR067W	HTD2
0.0040	0.0295	2118	YDL239C	ADY3
0.0040	0.0348	3037	YGR092W	DBF2
0.0040	0.0319	2232	YDR105C	TMS1
0.0040	0.0339	5377	YOR165W	SEY1
0.0039	0.0341	3056	YGR111W	YGR111W
0.0039	0.0360	2318	YDR191W	HST4
0.0039	0.0296	2279	YDR153C	ENT5
0.0038	0.0256	3041	YGR096W	TPC1
0.0038	0.0332	2159	YDR032C	PST2
0.0038	0.0296	1230	YIL043C	CBR1
0.0038	0.0395	3881	YLR192C	HCR1
0.0038	0.0295	465	YBR271W	EFM2
0.0038	0.0292	4606	YMR302C	YME2
0.0038	0.0268	858	YER129W	SAK1
0.0038	0.0307	183	YBL095W	MRX3
0.0037	0.0298	1766	YFL028C	CAF16
