"baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast"
569.041316629771,-0.662168845226929,0.108887976366312,2.38857816098055e-10,1.67507249215121e-09,"YIL064W","KAN_vs_WT"
1120.9498051765,0.164583156477124,0.0881304039184115,0.052282790733657,0.101435356047276,"YIL063C","KAN_vs_WT"
2057.50270000925,0.348650167920334,0.0645576391486066,3.38070358726195e-08,1.93677841957464e-07,"YIL062C","KAN_vs_WT"
250.845009522553,-0.0999402298885356,0.125162711138985,0.386736403169461,0.507009819839798,"YIL061C","KAN_vs_WT"
5.62982630070015,0.0457619897722206,0.312173648112207,0.68847980714108,0.775767457440172,"YIL060W","KAN_vs_WT"
24.1715782702463,-0.128297313833261,0.283032369161482,0.440830121538331,0.558257125312547,"YIL059C","KAN_vs_WT"
68.5797058128908,-0.407988619109064,0.250156109237334,0.0327909527693146,0.0682962425935017,"YIL058W","KAN_vs_WT"
160.595106936376,1.64217918421812,0.158484730187427,2.88331178314267e-26,4.76954114075355e-25,"YIL057C","KAN_vs_WT"
1374.71047057735,-0.33514684033024,0.100366622313871,0.000447658070132955,0.00144693163435813,"YIL056W","KAN_vs_WT"
648.272245087809,0.566519351354656,0.0929850579807275,2.94304663506692e-10,2.04363864692174e-09,"YIL055C","KAN_vs_WT"
6.85729214896857,0.264065709004743,0.431890056502121,0.0873786994522723,0.156049039376049,"YIL054W","KAN_vs_WT"
10021.6529492874,0.269131029965776,0.0564291288733032,1.26379042201159e-06,6.08217187866811e-06,"YIL053W","KAN_vs_WT"
8538.17227869969,-0.136237323981839,0.0437616228727474,0.00163977072336522,0.00477498212025107,"YIL052C","KAN_vs_WT"
5111.85722418281,-0.357881112001558,0.0623580575724749,5.20717202631841e-09,3.22273457730715e-08,"YIL051C","KAN_vs_WT"
1172.84756287896,-0.0215758587305194,0.0761087587239202,0.769029855649368,0.838712402113973,"YIL050W","KAN_vs_WT"
324.706283605789,0.197692822309503,0.121564751579802,0.079591525070627,0.144564198597669,"YIL049W","KAN_vs_WT"
3380.96400240663,0.215832231622083,0.0491003954859741,8.63612516706157e-06,3.71491259014956e-05,"YIL048W","KAN_vs_WT"
3.10637002721397,0.0735305357498698,0.33713018687105,0.248598153827088,0.357997204656647,"YIL047C-A","KAN_vs_WT"
3623.15707434443,-0.160087263000943,0.0575659703749571,0.00391663299197473,0.0103683300696642,"YIL047C","KAN_vs_WT"
44.7194823906262,0.158320787134886,0.24909441646187,0.364308286794158,0.485053532290831,"YIL046W-A","KAN_vs_WT"
